OBJECTID,Id,Lake_type,AREA,PERCENTAGE
9706,144227,2,2.484088434103107,0.080452945887707
9707,144228,2,3.026159535774090,0.098009171508061
9708,144229,1,53.091884623656846,1.719503404976666
9709,144229,2,0.424955853148608,0.013763177586056
9710,144230,1,67.396562221462744,2.182793454122156
9711,144231,1,9.544310955156149,0.309114571876290
9712,144232,2,9.675572177038564,0.313365769956150
9713,144233,1,0.495688706643211,0.016054024544868
9714,144233,2,11.926151181949951,0.386255973224424
9715,144234,1,1.134042314932150,0.036728581698239
9716,144238,1,2.000887038717605,0.064803351782234
9717,144332,1,0.175714243636489,0.005690911942147
9718,144333,1,0.924349717829863,0.029937202238427
9719,144334,1,0.198661780600238,0.006434120969754
9720,144334,2,11.313030657762924,0.366398647825753
9721,144335,2,15.242545839241025,0.493665080018826
9722,144336,2,5.847540780509589,0.189386124717559
9723,144341,1,0.473813293216459,0.015345538716211
9724,144342,1,0.258887639846700,0.008384674633012
9725,144348,1,0.262832354661308,0.008512433340458
9726,144348,2,1.342464886130745,0.043478828433505
9727,144349,1,0.457253201935135,0.014809201881555
9728,144350,1,0.680662921731344,0.022044842066821
9729,144353,1,0.295315622213827,0.009564479044943
9730,144354,1,0.233462277891484,0.007561215515584
9731,144355,1,0.795050793786411,0.025749557709918
9732,144356,1,0.125155568080076,0.004053452368304
9733,144358,1,0.190496332225995,0.006169664049790
9734,144359,1,0.433917731507974,0.014053428732030
9735,144360,1,0.236376103392377,0.007655586489714
9736,144361,1,1.015746310775671,0.032897292163424
9737,144369,1,0.215747292305916,0.006987474759357
9738,144369,2,118.192780298093766,3.827946391559701
9739,144370,2,672.034733129103188,21.765398234953167
9740,144371,2,2.470378101098504,0.080008905062035
9741,144372,1,0.204512590986972,0.006623612988227
9742,144374,2,113.054837338348023,3.661542232496904
9743,144375,1,0.275600992090450,0.008925975178197
9744,144375,2,10.369788876415779,0.335849582441474
9745,144380,2,6.818031766720805,0.220817718587666
9746,144381,2,0.425219525749460,0.013771717232712
9747,144382,1,0.462101485399366,0.014966224748310
9748,144383,2,51.916039817275696,1.681420952966748
9749,144384,1,0.104197021253348,0.003374661383818
9750,144384,2,1.688955087862916,0.054700714525754
9751,144387,1,0.104398994649440,0.003381202759110
9752,144388,1,0.500725161907599,0.016217141790329
9753,144391,1,6.304485211008737,0.204185326322437
9754,144393,1,0.148754435715942,0.004817756245273
9755,144394,1,0.841175660450268,0.027243418134063
9756,144395,1,0.160900228916372,0.005211125832967
9757,144396,1,0.652132240316928,0.021120810000788
9758,144399,1,121.754006606611142,3.943284937305346
9759,144405,1,0.207427665443578,0.006718024412674
9760,144420,1,6.878736497092008,0.222783781599205
9761,144425,1,8.499680789325337,0.275281809302120
9762,144436,1,0.335084359415312,0.010852481524310
9763,144441,1,0.506045955010648,0.016389467973939
9764,144441,3,65.368546132598269,2.117111465342347
9765,144442,1,7.187998462620731,0.232799945209255
9766,144442,3,27.604041118174585,0.894020678118241
9767,144513,1,21.012305965742257,0.680532098467005
9768,144513,2,5.283266577435279,0.171110800335979
9769,144514,1,33.232631486204660,1.076315587625636
9770,144514,2,33.019237470865207,1.069404329180417
9771,144515,1,10.273644958725887,0.332735739431240
9772,144515,2,14.161260674196329,0.458645160567396
9773,144516,1,9.885469293139471,0.320163773236476
9774,144516,2,9.453510127996763,0.306173777203394
9775,144517,1,2.413764268797379,0.078175335240571
9776,144518,1,47.920682719449836,1.552022078119723
9777,144519,1,28.603861084880236,0.926402158815349
9778,144520,1,28.250789013061254,0.914967103646401
9779,144559,1,0.475455976763322,0.015398740819925
9780,144569,1,1.864792384499389,0.060395611823742
9781,144570,1,4.065408919661243,0.131667665021354
9782,144573,1,0.214026572470957,0.006931745270073
9783,144574,1,2.990511804949709,0.096854637345887
9784,144575,1,0.818781052719097,0.026518116997744
9785,144606,1,26.103227923823344,0.845413373702248
9786,144607,1,0.194834464374106,0.006310164486962
9787,144608,1,6.646573969121358,0.215264661489168
9788,144609,1,10.787874240988071,0.349390243373911
9789,144610,1,4.088544134813946,0.132416952440927
9790,144611,1,0.243973257525444,0.007901637887070
9791,144612,1,0.880197515150843,0.028507231097227
9792,144911,1,6.229492696014092,0.201756520379775
9793,144911,2,47.626298190293028,1.542487754675646
9794,144913,1,8.475637931049851,0.274503125762006
9795,144930,1,92.021416506458607,2.980326280282890
9796,144931,1,295.615580573104921,9.574193889759050
9797,144932,1,45.404423347739055,1.470527202054743
9798,144933,1,0.850407347549571,0.027542407659740
9799,144934,1,0.486213085881379,0.015747134663679
9800,144935,1,0.118372823851435,0.003833777518204
9801,144936,1,0.631237156892833,0.020444074425291
9802,144936,2,50.483341763480880,1.635019714825243
9803,144937,1,13.226078789478031,0.428357133565825
9804,144938,1,132.488616898683546,4.290950104574458
9805,144938,2,5.497347141702807,0.178044294255186
9806,144939,1,3.032009799258041,0.098198645813823
9807,144939,2,21.116935215238392,0.683920758561558
9808,144941,1,2.056990482907909,0.066620391504971
9809,144942,1,0.767054756191290,0.024842841319797
9810,144944,1,20.262876375417381,0.656260088884213
9811,144948,1,0.989509330500681,0.032047546910662
9812,144950,1,0.304722427125798,0.009869140165766
9813,144952,1,18.106662757393693,0.586426126795086
9814,144953,1,12.580595289028219,0.407451658374139
9815,144954,1,2.846137494527479,0.092178741582873
9816,144955,1,4.494871347708041,0.145576798452397
9817,144956,1,0.146429470745640,0.004742456880573
9818,144958,1,5.775036988899393,0.187037921834366
9819,145052,1,0.279746593952801,0.009060240077033
9820,145055,2,29.847231568648198,0.966671585972467
9821,145056,2,26.990388733536339,0.874146127189466
9822,145062,1,0.140937698942686,0.004564593156551
9823,145068,1,0.174684406290016,0.005657558279221
9824,145069,1,1.220871690940416,0.039540751745630
9825,145070,1,0.659824044867827,0.021369926870710
9826,145070,2,4.800062760913037,0.155461127816396
9827,145071,1,9.128849368465582,0.295658888055394
9828,145071,2,3.494231293932686,0.113168757339913
9829,145072,1,0.179825652254861,0.005824069413739
9830,145074,1,0.320478282673792,0.010379429967214
9831,145075,1,1.504917210379499,0.048740222461466
9832,145076,1,0.389789885155103,0.012624246426751
9833,145078,1,0.319068085103326,0.010333757459235
9834,145078,2,14.590653963499879,0.472552054780426
9835,145079,1,0.511881403515985,0.016578462462374
9836,145079,2,3.725979830971355,0.120674469396682
9837,145080,1,1.750399590540165,0.056690736773402
9838,145081,1,1.733388347524595,0.056139788347000
9839,145082,1,0.604838840533314,0.019589103930505
9840,145082,2,0.181994400804526,0.005894309348563
9841,145089,2,40.536179443593468,1.312857870314629
9842,145090,1,0.656667703542995,0.021267701461049
9843,145090,2,138.986214581457659,4.501389824672852
9844,145094,1,0.434622950494084,0.014076268879003
9845,145095,1,0.432687734817746,0.014013592446090
9846,145096,1,1.145395227994733,0.037096272029933
9847,145096,2,7.900755716463233,0.255884236407271
9848,145097,1,0.402679239975851,0.013041697976255
9849,145101,1,0.694757901397354,0.022501340563731
9850,145103,1,0.111701868256414,0.003617723201402
9851,145103,2,25.029891964845508,0.810650907663815
9852,145104,2,74.336301356903846,2.407552947171376
9853,145105,1,0.188461380090489,0.006103757421107
9854,145105,2,1.541600475722244,0.049928294802647
9855,145108,1,0.775247923604340,0.025108195984905
9856,145110,1,0.309314675312291,0.010017870738229
9857,145110,2,92.205891628573895,2.986300933525268
9858,145111,1,5.691620243535744,0.184336277718667
9859,145111,2,25.693685649334419,0.832149400489441
9860,145112,1,2.299480193742036,0.074473981303237
9861,145113,1,0.228217278262455,0.007391344078826
9862,145114,1,0.590819586558822,0.019135057985154
9863,145115,1,0.331731717383906,0.010743898462520
9864,145141,1,0.341959307719264,0.011075142616518
9865,145145,1,8.208086998303086,0.265837870363298
9866,145146,1,1.398558112414877,0.045295537225732
9867,145154,1,1.078128729473867,0.034917690989395
9868,145155,1,1.570478572924934,0.050863578732032
9869,145157,1,0.690812703201026,0.022373566200850
9870,145160,1,0.530902592578899,0.017194507637493
9871,145232,1,0.836765421947644,0.027100582365927
9872,145233,1,2.772753126351041,0.089802019192136
9873,145233,2,4.225662157812742,0.136857836562887
9874,145234,1,8.627784770031949,0.279430752828565
9875,145234,2,13.583811408664781,0.439943131334093
9876,145235,1,6.099434582729812,0.197544287752842
9877,145236,1,5.781385932536810,0.187243547049593
9878,145237,1,3.541129534769345,0.114687665274293
9879,145238,1,16.812693222221618,0.544517932398968
9880,145239,1,5.906854837677199,0.191307147562871
9881,145240,1,16.393929899667064,0.530955314230182
9882,145288,1,2.241668302784774,0.072601609582892
9883,145289,1,2.328133150945654,0.075401973553343
9884,145290,1,25.889975649796970,0.838506705877087
9885,145291,1,1.146730882972950,0.037139530303757
9886,145292,1,0.968880464168310,0.031379433391039
9887,145293,1,4.136866748884988,0.133981991994929
9888,145294,1,4.068774388410770,0.131776663506060
9889,145295,1,11.106080731526855,0.359696096101604
9890,145296,1,1.707609944200845,0.055304895168800
9891,145297,1,1.030643525644206,0.033379772901727
9892,145320,1,6.226999533442974,0.201675773546986
9893,145324,1,0.249603286583207,0.008083979391870
9894,145326,1,73.078733439462013,2.366823703307482
9895,145327,1,17.675662450326463,0.572467185597171
9896,145328,1,6.821289152106440,0.220923216542799
9897,145329,1,6.021761693316705,0.195028671688975
9898,145330,1,1.605013392056074,0.051982068676534
9899,145628,1,0.243413065804676,0.007883494783315
9900,145629,1,666.823527643937041,21.596621299658924
9901,145630,1,2291.830705581005077,74.226234947415193
9902,145631,1,888.257244970707006,28.768264077439753
9903,145651,1,37.614597354986422,1.218235681162952
9904,145654,1,13.456712344497252,0.435826734352622
9905,145655,1,0.346565798718023,0.011224334475378
9906,145656,1,3.047472259927269,0.098699433343942
9907,145657,1,86.129137834995490,2.789491215555546
9908,145658,1,1.632152786948821,0.052861040712616
9909,145659,1,0.285931938489504,0.009260566757225
9910,145660,1,0.352200237681519,0.011406818805168
9911,145661,1,0.948450318966118,0.030717755914559
9912,145661,2,14.263603254565451,0.461959761596653
9913,145662,1,17.973166893023134,0.582102554652890
9914,145663,1,42.805826332128483,1.386365631069305
9915,145664,1,26.564151781024211,0.860341458239272
9916,145672,1,3.878512728442812,0.125614599859789
9917,145673,1,0.364929259322025,0.011819077594021
9918,145773,1,0.230390935768475,0.007461743001550
9919,145776,1,0.716113378696489,0.023192987059067
9920,145777,1,0.251305658153577,0.008139114630194
9921,145779,1,0.448960764856937,0.014540632138880
9922,145782,1,0.099261259446085,0.003214805328718
9923,145783,1,0.298127855202684,0.009655559710739
9924,145784,1,7.625601058001782,0.246972716775346
9925,145784,2,208.438413552237932,6.750759826508511
9926,145789,1,0.370189816028111,0.011989452882680
9927,145790,1,1.469685618176009,0.047599165910431
9928,145791,1,0.168070521543931,0.005443352333781
9929,145792,1,0.558667885332677,0.018093750822562
9930,145793,1,0.057485908204084,0.001861814015377
9931,145794,1,0.919041760342751,0.029765291765909
9932,145795,1,0.473949600308124,0.015349953336447
9933,145796,1,0.983579522102343,0.031855496358980
9934,145797,1,0.180124666399199,0.005833753677972
9935,145798,1,0.272394676560028,0.008822131238374
9936,145799,1,1.781312236611152,0.057691914270730
9937,145799,2,27.738135997716299,0.898363650751372
9938,145802,1,0.098837889589254,0.003201093517289
9939,145802,2,136.463144872182482,4.419674380083811
9940,145803,1,0.230624638481601,0.007469312004116
9941,145804,1,0.284955480508145,0.009228941908425
9942,145809,1,0.713356227338760,0.023103690339215
9943,145810,1,0.545734593154949,0.017674876260191
9944,145811,1,1.313944374041413,0.042555125724571
9945,145814,1,0.105581975986632,0.003419516344166
9946,145815,1,0.496706648297588,0.016086992938308
9947,145816,1,0.520971828778634,0.016872876896945
9948,145816,2,5.153201728304564,0.166898349553089
9949,145817,1,0.871253041060883,0.028217543628747
9950,145817,2,98.146402689473248,3.178698115673262
9951,145818,1,0.098333164017616,0.003184746812982
9952,145818,2,16.736645355312497,0.542054946445119
9953,145819,1,0.618253040785590,0.020023553812484
9954,145820,1,6.247479204648273,0.202339055037555
9955,145821,1,1.463187241086655,0.047388700947449
9956,145831,1,1.477883476577588,0.047864672504046
9957,145842,1,0.207042076121134,0.006705536211180
9958,145848,1,1.682004826002242,0.054475614229925
9959,145860,1,0.771204993226422,0.024977256339417
9960,145866,1,5.077810713205933,0.164456637263430
9961,145869,2,0.313612130629508,0.010157053762208
9962,145870,1,1.165029115845018,0.037732160871529
9963,145870,2,28.657136931288385,0.928127620247942
9964,145875,1,1.279189768986942,0.041429517504908
9965,145880,1,37.893622160478543,1.227272544452278
9966,145883,1,1.442827631243544,0.046729307921614
9967,145884,1,387.280885720731646,12.542986680537794
9968,145952,1,10.317801452985043,0.334165849565183
9969,145954,1,4.350072604195795,0.140887156442690
9970,145954,2,17.493990152762223,0.566583308306583
9971,145955,1,1.417268381325145,0.045901512533018
9972,145955,2,29.675947111134690,0.961124142893326
9973,145956,1,5.507492887446971,0.178372887682915
9974,145957,1,2.278552261911946,0.073796181856183
9975,145958,1,5.064983133353094,0.164041186439054
9976,145959,1,3.281019171747929,0.106263389924953
9977,145959,2,9.587027746725969,0.310498053910779
9978,145960,1,18.102556115661397,0.586293123710118
9979,145999,1,0.117590943116664,0.003808454503298
9980,146000,1,0.131445059903466,0.004257152099111
9981,146008,1,0.253346310663650,0.008205205878684
9982,146009,1,1.400144109385504,0.045346903403644
9983,146010,1,34.985278660664726,1.133079117599555
9984,146011,1,126.778901214087568,4.106027764169597
9985,146012,1,4.317188241466732,0.139822120343785
9986,146013,1,173.673078286897692,5.624804084163825
9987,146014,1,5.487458683608531,0.177724033682716
9988,146014,2,2.551965243077140,0.082651293242997
9989,146015,1,11.434302939241212,0.370326330981274
9990,146015,2,279.977077529937333,9.067704820439355
9991,146016,1,4.329391230505046,0.140217342350896
9992,146016,2,36.928688491132171,1.196020937134530
9993,146017,1,4.079143215287861,0.132112481931929
9994,146018,1,5.211358717417574,0.168781898074899
9995,146019,1,0.080059226306832,0.002592903100167
9996,146040,1,0.127115913710905,0.004116942692881
9997,146046,1,26.673918870923561,0.863896519171356
9998,146047,1,9.973430864971988,0.323012612062696
9999,146048,1,1.557239615465527,0.050434804492971
10000,146049,1,0.161860879932211,0.005242238736651
10001,146050,1,0.643175011273034,0.020830709433643
10002,146347,1,0.342524199765825,0.011093437951189
10003,146348,1,29.722399146115336,0.962628599419658
10004,146349,1,2164.467079089581603,70.101269503551563
10005,146350,1,1621.815220540553582,52.526234729287779
10006,146351,1,3.577976842983623,0.115881050523052
10007,146353,1,0.922464097655630,0.029876132070490
10008,146375,1,9.300669243083400,0.301223671855070
10009,146376,1,0.803841440812075,0.026034263133349
10010,146378,1,0.294251491500396,0.009530014712059
10011,146380,1,1.490950999705678,0.048287894446017
10012,146381,1,0.801363238736198,0.025954000830779
10013,146387,1,2.478102899515160,0.080259090514564
10014,146388,1,0.729247396553088,0.023618362586524
10015,146489,1,0.615887412515109,0.019946937472815
10016,146490,1,1.508072118264441,0.048842401445863
10017,146492,1,1.358009836138669,0.043982287571531
10018,146503,1,0.790704822907335,0.025608803397324
10019,146504,1,0.794131339384461,0.025719779053799
10020,146504,2,133.776028363185759,4.332645900693008
10021,146509,1,0.798244642746986,0.025852997891060
10022,146512,1,1.047351985560391,0.033920914997576
10023,146513,1,0.524017789199711,0.016971527365893
10024,146514,1,2.416806288114441,0.078273858067756
10025,146515,1,0.518345459107658,0.016787815844320
10026,146516,1,1.193632032686282,0.038658532448832
10027,146517,1,0.199468324011136,0.006460242742434
10028,146518,1,0.944431553640245,0.030587598910139
10029,146518,2,1.858340655611372,0.060186657670587
10030,146519,1,1.264915442833160,0.040967210457435
10031,146519,2,144.228175016584999,4.671162830111392
10032,146520,1,1.408750002893031,0.045625625157335
10033,146521,1,0.226918870163628,0.007349292131287
10034,146527,1,1.317631410162433,0.042674538911903
10035,146528,1,0.450716593961426,0.014597498723013
10036,146529,1,0.398551253129854,0.012908003580441
10037,146533,1,0.707111149883296,0.022901429070377
10038,146535,1,3.747358804716276,0.121366876878727
10039,146536,1,1.627025021923858,0.052694966189498
10040,146536,2,28.232793220462021,0.914384268305954
10041,146537,2,52.986687490813253,1.716096352667249
10042,146538,1,2.753244338905699,0.089170182016323
10043,146538,2,4.284643853583423,0.138768095116108
10044,146539,1,2.201636960223858,0.071305102021949
10045,146540,1,2.927259245865578,0.094806057012195
10046,146541,1,0.567535231448625,0.018380940323322
10047,146542,1,0.152795240240330,0.004948627040081
10048,146547,1,14.473513987918475,0.468758205903165
10049,146551,1,0.637957522768841,0.020661729008254
10050,146560,1,0.517764119765338,0.016768987825958
10051,146561,1,0.524570925787466,0.016989441972858
10052,146565,1,1.037099693315790,0.033588870815148
10053,146586,1,12.340848860534685,0.399686916115546
10054,146589,2,196.276233348175737,6.356859507823905
10055,146590,2,4.501630665945273,0.145795714597617
10056,146594,1,0.573504702781776,0.018574275450828
10057,146595,1,1319.351120982197699,42.730235721898019
10058,146596,1,84.758423085106529,2.745097449984911
10059,146602,1,0.472770085994069,0.015311752038949
10060,146603,1,1.618610603847341,0.052422445810234
10061,146604,1,51.051253798048151,1.653412858788539
10062,146605,1,67.287431586551477,2.179259006256021
10063,146622,1,0.795108586533739,0.025751429461627
10064,146671,1,0.008389938255373,0.000271727543671
10065,146672,1,13.047333647566145,0.422568058977134
10066,146673,1,0.132375847941276,0.004287297821224
10067,146673,2,56.770914033381672,1.838657276455780
10068,146674,1,5.859855816414750,0.189784975621449
10069,146675,1,8.568293498289083,0.277503990479604
10070,146676,1,4.668445012569489,0.151198382802985
10071,146676,2,120.217724731135846,3.893528897665596
10072,146677,1,5.584148136588708,0.180855545114326
10073,146678,1,10.351760258376640,0.335265683973280
10074,146679,1,12.527684988035954,0.405738035974794
10075,146680,1,16.365079548496880,0.530020928920194
10076,146706,1,0.124794818591321,0.004041768662241
10077,146719,1,0.620827028306779,0.020106918348108
10078,146720,1,3.165921145368430,0.102535674292545
10079,146729,1,0.372152050175173,0.012053004371220
10080,146730,1,47.241730245341969,1.530032632852873
10081,146731,1,117.538431819604668,3.806753803562892
10082,146732,1,1.813937189975203,0.058748548797726
10083,146733,1,21.885289490792104,0.708805687819734
10084,146734,1,4.383613294528909,0.141973449228148
10085,146735,1,12.378772308372513,0.400915154633501
10086,146736,1,2.926940972107347,0.094795748980848
10087,146737,1,5.590853425792697,0.181072711404417
10088,146738,1,1.012488232594611,0.032791771770511
10089,146738,2,8.127911628971630,0.263241205702815
10090,146739,1,9.048925966479480,0.293070383939810
10091,146765,1,14.587363142115917,0.472445473923200
10092,146766,1,18.578060469656663,0.601693431338522
10093,146767,1,3.150342284707015,0.102031116879621
10094,146768,1,4.411116649929792,0.142864208966578
10095,146769,1,0.192557442867733,0.006236417882162
10096,146770,1,0.766644209459254,0.024829544814905
10097,147066,1,1.968245731860711,0.063746187609570
10098,147067,1,129.987354056703140,4.209940925789147
10099,147068,1,965.976135851661752,31.285370005174418
10100,147069,1,377.922888724956749,12.239906316899196
10101,147073,1,14.691778690335781,0.475827212807952
10102,147097,1,4.898363400026274,0.158644821235169
10103,147102,1,1.372236040484315,0.044443036083015
10104,147103,1,2.531697847437246,0.081994886787287
10105,147104,1,31.341317508108357,1.015061012688820
10106,147207,1,1.349732122554850,0.043714194683255
10107,147208,1,11.868306271002384,0.384382532075368
10108,147211,1,6.696376833070623,0.216877642357061
10109,147212,1,0.173969333378393,0.005634398990093
10110,147224,1,0.316465373967338,0.010249462642951
10111,147227,1,0.635155188476546,0.020570968934626
10112,147228,1,0.741477925051814,0.024014476522717
10113,147231,1,0.136640475125125,0.004425417630223
10114,147235,1,0.175026706533883,0.005668644463843
10115,147236,1,3.463974487453513,0.112188820723734
10116,147236,2,2.461539708994640,0.079722653303883
10117,147237,1,4.764000965226662,0.154293183206559
10118,147238,1,9.814085038072470,0.317851829132033
10119,147238,2,4.454841105720559,0.144280326536069
10120,147239,1,2.169828572771426,0.070274913869485
10121,147239,2,3.036889084545340,0.098356672746278
10122,147240,1,3.353532265048058,0.108611894064876
10123,147240,2,2.412240367903136,0.078125980187627
10124,147241,1,1.337894230437927,0.043330797183862
10125,147241,2,1.385399582263719,0.044869367810956
10126,147243,1,2.325654179294536,0.075321686326300
10127,147244,2,3.651088910226489,0.118248953818633
10128,147246,1,1.083941642584375,0.035105955616978
10129,147247,1,2.160784797501642,0.069982010302764
10130,147249,1,0.261572907505661,0.008471643233121
10131,147250,1,3.129141371675330,0.101344476305360
10132,147251,1,2.258599426840860,0.073149963171598
10133,147252,1,0.187326932698941,0.006067015720066
10134,147253,1,2.674287490639729,0.086612981977146
10135,147253,2,13.254704937116413,0.429284257526190
10136,147254,1,0.143935851527654,0.004661695258219
10137,147254,2,0.968135438925933,0.031355304026445
10138,147255,1,0.420534875913117,0.013619994019234
10139,147255,2,11.832249326018102,0.383214744566731
10140,147256,1,0.141585005770112,0.004585557684401
10141,147256,2,17.593373005709996,0.569802051721916
10142,147257,1,2.917854281437773,0.094501455499705
10143,147257,2,33.844760928949171,1.096140814560915
10144,147258,1,0.655153432799782,0.021218658302806
10145,147258,2,18.621588092444139,0.603103174016225
10146,147259,1,1.215661300999481,0.039372001223621
10147,147260,1,7.401432964564272,0.239712514906731
10148,147261,1,0.608403339297878,0.019704548462304
10149,147267,1,0.447989220678688,0.014509166434951
10150,147269,1,1.530308729968018,0.049562585515622
10151,147270,1,2.811064989855705,0.091042837449281
10152,147271,1,1.061883957573593,0.034391566501753
10153,147306,1,0.361307213101379,0.011701769254837
10154,147309,1,0.158113403499243,0.005120868050110
10155,147315,1,1433.334893686979967,46.421863673463093
10156,147316,1,288.274515581664218,9.336436531201981
10157,147391,1,3.424518325401776,0.110910941713106
10158,147392,1,4.789561641764602,0.155121024799526
10159,147393,1,5.204145804102464,0.168548291204601
10160,147393,2,42.912038079478982,1.389805544014801
10161,147394,1,5.524627552008118,0.178927833401359
10162,147394,2,32.528025055716668,1.053495279682514
10163,147395,1,13.158776503925230,0.426177393479537
10164,147396,1,4.398911946866966,0.142468931446821
10165,147396,2,3.479919967793043,0.112705251962372
10166,147397,1,15.303408619625802,0.495636261845386
10167,147398,1,21.451647147291489,0.694761178164880
10168,147399,1,1.004122725922578,0.032520835500139
10169,147400,1,36.571532947731839,1.184453629299510
10170,147401,1,4.919049993555507,0.159314804383498
10171,147439,1,0.711676273735109,0.023049281158562
10172,147440,1,4.285853804580611,0.138807282175943
10173,147440,2,27.204778017636968,0.881089619714071
10174,147445,1,4.835055480188600,0.156594447915508
10175,147446,1,4.877882807339084,0.157981509900279
10176,147449,1,0.309627435111136,0.010028000187256
10177,147450,1,94.622940584151394,3.064582650939739
10178,147451,1,22.973658692819402,0.744055040183538
10179,147452,1,17.369395554277759,0.562548024235310
10180,147453,1,6.049208166613758,0.195917589168990
10181,147454,1,8.329345443534725,0.269765105399989
10182,147455,1,0.408802143627198,0.013240002364043
10183,147456,1,9.775788876571980,0.316611519420588
10184,147457,1,12.996796396815999,0.420931293295165
10185,147458,1,0.268470595683646,0.008695040808712
10186,147459,1,3.762772095981941,0.121866071944057
10187,147483,1,5.914256340550683,0.191546862341940
10188,147487,1,5.369841079826984,0.173914715712160
10189,147488,1,16.195583429022729,0.524531405302186
10190,147489,1,0.264042768904947,0.008551635403600
10191,147490,1,0.572814969869387,0.018551936856149
10192,147785,1,1.197057720829643,0.038769481277804
10193,147786,1,12.912708871203563,0.418207924410607
10194,147788,1,5.143586971054216,0.166586953415107
10195,147793,1,74.123492006661550,2.400660624456777
10196,147927,1,19.662289734727487,0.636808702274561
10197,147928,1,2.690547100479609,0.087139587025761
10198,147929,1,1.575513399693747,0.051026643234899
10199,147932,1,3.493785216984961,0.113154310106858
10200,147940,2,82.802963309964582,2.681765365138308
10201,147947,1,0.831289340474624,0.026923226809508
10202,147948,1,0.191357938612160,0.006197569164202
10203,147950,1,0.241386843598790,0.007817870893582
10204,147951,1,0.273614029955975,0.008861622816626
10205,147952,1,0.117969522784132,0.003820715680912
10206,147954,1,1.768246620001817,0.057268754075775
10207,147954,2,30.279634039564840,0.980675939487735
10208,147955,1,1.153503294501041,0.037358870505466
10209,147956,1,1.528496569558357,0.049503894511962
10210,147957,1,3.408548015737856,0.110393706319405
10211,147958,1,3.659776566849365,0.118530323659809
10212,147958,2,10.523481044201821,0.340827258553363
10213,147959,1,2.125440825454070,0.068837314070712
10214,147959,2,0.880424633313649,0.028514586843911
10215,147960,1,0.705013164575440,0.022833480966706
10216,147960,2,21.238632611621249,0.687862210045912
10217,147961,2,0.424187174162173,0.013738282140286
10218,147964,1,0.127372382775488,0.004125249036363
10219,147970,1,2.670161927077081,0.086479366064965
10220,147971,1,4.674652774721157,0.151399435529456
10221,147972,1,4.175766563389239,0.135241852404239
10222,147973,1,3.796045875135345,0.122943720193997
10223,147973,2,31.431063982439092,1.017967659708233
10224,147974,1,1.116807179636487,0.036170382002820
10225,147976,1,5.851083918916869,0.189500877444813
10226,147977,1,4.688070442854459,0.151833997726779
10227,147977,2,0.022079984034164,0.000715111320642
10228,147981,1,15.656882845983750,0.507084341718655
10229,147982,1,0.627624457235608,0.020327068796168
10230,147983,1,0.350038304589277,0.011336799604686
10231,147984,1,4.107620175932767,0.133034774126667
10232,147985,1,0.186471283684019,0.006039303548892
10233,147988,1,640.646269495844990,20.748810286023502
10234,147989,1,2178.833912286708255,70.566572605453203
10235,147990,1,570.582187512425321,18.479623038461142
10236,147991,1,1.114563488515595,0.036097714879597
10237,147995,1,76.499656097379798,2.477618191017764
10238,147996,1,117.368220532377407,3.801241117584095
10239,148009,1,1.940305586316514,0.062841281412713
10240,148021,1,0.576047941210747,0.018656644106024
10241,148022,1,13.775805116540162,0.446161291355459
10242,148026,1,1.022573342778315,0.033118401375456
10243,148029,1,3.224382857708266,0.104429091980421
10244,148039,1,6.540264889623533,0.211821596217098
10245,148040,1,7.782774660280092,0.252063147190573
10246,148051,1,0.390574456055823,0.012649656568900
10247,148069,1,0.111464370143724,0.003610031276048
10248,148110,1,0.139958546822868,0.004532881051849
10249,148111,1,3.046386778105194,0.098664277506052
10250,148112,1,0.572284529563156,0.018534757320723
10251,148112,2,10.999974327625161,0.356259594947198
10252,148113,1,17.081644379600906,0.553228537309008
10253,148113,2,44.555332049005003,1.443027417677929
10254,148114,1,32.213791336275605,1.043318094329846
10255,148114,2,3.370375498594471,0.109157401116268
10256,148115,1,36.635476807884807,1.186524599016253
10257,148115,2,1.053398314721429,0.034116739343494
10258,148116,1,17.997822110132667,0.582901070849307
10259,148117,1,10.431066333675712,0.337834194537158
10260,148118,1,1.613901250321433,0.052269922510667
10261,148119,1,3.451155185519783,0.111773637998903
10262,148120,1,76.709244663071217,2.484406201179867
10263,148121,1,40.675767809500215,1.317378762201838
10264,148160,1,6.807676642516840,0.220482343954539
10265,148160,2,49.640647233070460,1.607727104576665
10266,148162,1,5.663488981633171,0.183425181776780
10267,148163,1,29.770927668870129,0.964200307802339
10268,148164,1,4.703726179509962,0.152341044946469
10269,148165,1,12.869638338567503,0.416812985654018
10270,148166,1,0.624216404924646,0.020216691144393
10271,148168,1,361.542005404790245,11.709373546303198
10272,148169,1,1241.561923417881417,40.210852749709389
10273,148170,1,29.430386613196173,0.953171098556586
10274,148171,1,6.521233083773883,0.211205207192800
10275,148172,1,0.658741586675239,0.021334868960050
10276,148173,1,1.465191075944835,0.047453599771178
10277,148174,1,0.130883008671703,0.004238948770794
10278,148175,1,0.694996418020150,0.022509065475889
10279,148176,1,1.054018644478902,0.034136830156577
10280,148177,1,26.777061219555542,0.867237022544464
10281,148178,1,6.265778008050558,0.202931704083266
10282,148178,2,33.963852045658960,1.099997855653664
10283,148179,1,10.585305796959904,0.342829596078824
10284,148202,1,0.472642494271774,0.015307619686095
10285,148208,1,2.127837508982887,0.068914936206707
10286,148209,1,0.956648398987061,0.030983269685830
